13202, 978871, 0.043825, 1.000000, 0.049234, 41.563578, 0.000002, 2.657632, 0.010462, 0.031433, 138.121381, 6, 663, 1354, 1092, 1304, 1344, 1466, 1377, 1496, 1512, 1594,74.145660, 0.025181, 35086.059149, 36.233647, 2358.871013, 13201, 1022, 13163, 27, 1, 0, 2, 0, 0, 1, 1, 7, 0, 0, 0, 0, 1, 0, 12168, 13202, 1034, 432545859.000000, 0, 32453, 65535, 11, 7087.034553, 19028, 27938365, 0.043825, 1.000000, 0.974951, 226.859938, 0.000001, 2.554620, 0.007255, 0.025699, 138.057285, 6, 865, 1912, 1456, 1938, 1818, 1978, 1902, 2422, 2198, 2539, 1468.276487, 0.018147, 48609.309884, 6.638457, 57133.430737,19028, 481, 466, 31, 5, 0,2, 0, 0, 0, 0, 18524, 0.693820, 0.035037, 0, 0, 0, 0, 1, 0, 256, 19028, 18772, 10173492.000000, 0, 114, 28960, 202367.915505, 209361.040133, 233.345480, 0.057383, 9, FTPs, FileTransfer
4167, 322445, 0.043825, 1.000000, 0.051382, 56.283310, 0.000002, 2.470547, 0.010235, 0.042115, 42.648120, 6, 33, 489, 358, 325, 387, 361, 460, 594, 740, 420,77.380610, 0.007948, 10294.769186, 26.757488, 1837.342897, 4166, 444, 4151, 5, 4, 0, 1, 0, 0, 2, 0, 4, 0, 0, 0, 0, 1, 0, 3718, 4167, 449, 136542307.000000, 0, 32126, 65535, 11, 7560.591153, 7306, 10736785, 0.043825, 1.000000, 0.975820, 221.259078, 0.000001, 2.328924, 0.005824, 0.030394, 42.546984, 6, 23, 588, 488, 443, 547, 692, 765, 1299, 1367, 1094, 1469.584588, 0.006968, 17015.118310, 6.806500, 48351.118765,7306, 87, 167, 16, 3, 0,0, 0, 0, 0, 0, 7120, 0.570353, 0.030032, 0, 0, 0, 0, 1, 0, 72, 7306, 7234, 3070910.000000, 0, 114, 28960, 252351.259746, 937355.875135, 1024.734498, 0.248988, 9, FTPs, FileTransfer
3509, 273869, 0.043825, 0.776892, 0.051824, 42.801633, 0.000003, 2.394218, 0.012248, 0.047601, 42.977804, 6, 32, 228, 183, 221, 213, 383, 384, 393, 642, 830,78.047592, 0.010039, 8401.310850, 27.335406, 1639.626099, 3508, 424, 3484, 10, 9, 1, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3068, 3509, 441, 114979419.000000, 0, 31778, 65535, 11, 6372.335831, 6823, 10027503, 0.043825, 1.000000, 0.975871, 221.989289, 0.000001, 2.242466, 0.006282, 0.032989, 42.865219, 6, 23, 236, 311, 400, 282, 514, 514, 686, 1626, 2231, 1469.661879, 0.006507, 15300.345333, 6.784111, 44549.949660,6823, 104, 156, 16, 3, 0,0, 0, 0, 0, 0, 6648, 0.514290, 0.027312, 0, 0, 0, 0, 1, 0, 102, 6823, 6721, 4031380.000000, 0, 114, 28960, 233930.986631, 1091957.747759, 1166.020490, 0.248988, 9, FTPs, FileTransfer
4386, 336027, 0.043825, 1.000000, 0.050872, 46.924233, 0.000002, 2.288635, 0.007159, 0.037567, 31.398299, 6, 25, 668, 502, 512, 526, 453, 465, 462, 339, 434,76.613543, 0.008366, 10037.953178, 32.094291, 2039.405636, 4385, 411, 4369, 6, 3, 1, 3, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 3971, 4386, 415, 143717536.000000, 0, 31995, 65535, 11, 10702.076575, 6606, 9648149, 0.043825, 1.000000, 0.969796, 245.817900, 0.000001, 2.170599, 0.004743, 0.029282, 31.329079, 6, 20, 838, 751, 751, 776, 794, 634, 638, 690, 714, 1460.513018, 0.006300, 14338.976887, 6.126486, 49878.349534,6606, 24, 191, 14, 3, 0,0, 0, 0, 0, 1, 6397, 0.663942, 0.034828, 0, 0, 0, 0, 1, 0, 88, 6606, 6518, 2974848.000000, 0, 114, 28960, 307961.463753, 1181725.163680, 1320.135209, 0.248988, 9, FTPs, FileTransfer
16, 1700, 0.035857, 0.232404, 0.070551, 100.554131, 0.000002, 0.213698, 0.062626, 0.093865, 1.002023, 6, 1, 2, 0, 4, 0, 1, 0, 2, 0, 6,106.250000, 0.000031, 3.419170, 3.480712, 1131.948593, 15, 5, 13, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 1, 5, 188279.000000, 0, 8147, 65535, 11, 1696.567874, 14, 5023, 0.039841, 0.992032, 0.238238, 547.474366, 0.000001, 0.208827, 0.072297, 0.096867, 1.012164, 6, 1, 3, 0, 1, 0, 2, 0, 1, 4, 2, 358.785714, 0.000013, 2.923578, 2.728895, 3703.896851,14, 7, 10, 1, 0, 0,0, 0, 1, 0, 0, 2, 1.142857, 0.338443, 0, 0, 0, 0, 1, 0, 6, 1, 8, 51470.000000, 0, 2579, 8190, 4962.633945, 13432.636662, 67.358606, 0.248988, 1, FTPs, FileTransfer
3906, 297543, 0.043825, 1.000000, 0.050582, 56.783499, 0.000004, 2.389413, 0.010301, 0.044170, 40.237374, 6, 29, 261, 394, 575, 431, 416, 434, 346, 513, 507,76.175883, 0.015831, 9333.046709, 26.521789, 1724.625775, 3905, 351, 3886, 10, 3, 0, 1, 0, 0, 2, 0, 4, 0, 0, 0, 0, 1, 0, 3550, 3906, 356, 127994134.000000, 0, 32329, 65535, 11, 7394.692295, 5979, 8809703, 0.043825, 1.000000, 0.978380, 209.412952, 0.000001, 2.241913, 0.006712, 0.035072, 40.128317, 6, 20, 308, 682, 769, 581, 629, 588, 664, 976, 762, 1473.440876, 0.005702, 13404.396881, 7.191532, 42011.644031,5979, 112, 117, 17, 2, 0,0, 0, 0, 0, 0, 5843, 0.653287, 0.033774, 0, 0, 0, 0, 1, 0, 66, 5979, 5913, 1989228.000000, 0, 114, 28960, 219538.313219, 985089.581982, 1094.678791, 0.248988, 9, FTPs, FileTransfer
3288, 260423, 0.043825, 1.000000, 0.052592, 77.349149, 0.000002, 2.493130, 0.009044, 0.045817, 29.736528, 6, 18, 283, 269, 350, 349, 184, 664, 526, 356, 289,79.204075, 0.006271, 8197.411337, 19.470156, 1728.717499, 3287, 298, 3269, 5, 2, 0, 2, 0, 0, 3, 0, 7, 0, 0, 0, 0, 1, 0, 2981, 3288, 307, 107746159.000000, 0, 32239, 65535, 11, 8757.680070, 5155, 7539567, 0.043825, 1.000000, 0.971164, 239.829791, 0.000001, 2.382314, 0.005754, 0.035282, 29.661435, 6, 14, 317, 417, 453, 501, 732, 972, 690, 501, 558, 1462.573618, 0.004916, 12280.829728, 6.279453, 41454.149518,5155, 83, 138, 16, 2, 0,0, 0, 0, 0, 0, 4999, 0.637827, 0.034541, 0, 0, 0, 0, 1, 0, 44, 5155, 5111, 1951755.000000, 0, 114, 28960, 254187.534361, 2910234.292976, 2882.515388, 0.248988, 9, FTPs, FileTransfer
4313, 326645, 0.043825, 1.000000, 0.050289, 48.350189, 0.000001, 2.459075, 0.007914, 0.040412, 34.134502, 6, 27, 581, 661, 604, 533, 410, 399, 405, 453, 240,75.734987, 0.004113, 10605.990363, 31.147758, 1874.082446, 4312, 373, 4294, 8, 2, 3, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 3937, 4313, 376, 141328561.000000, 0, 32246, 65535, 11, 9569.350115, 6739, 9615835, 0.043825, 1.000000, 0.947472, 321.943179, 0.000001, 2.353381, 0.005055, 0.031121, 34.066367, 6, 21, 799, 1011, 888, 738, 567, 641, 641, 638, 795, 1426.893456, 0.006427, 15859.435616, 4.677844, 45849.586755,6739, 88, 347, 26, 2, 1,0, 0, 0, 0, 0, 6363, 0.640006, 0.033969, 0, 0, 0, 0, 1, 0, 95, 6739, 6644, 3361498.000000, 0, 114, 28960, 282267.698964, 1464346.428624, 1576.352281, 0.248988, 9, FTPs, FileTransfer
5, 394, 0.039841, 0.073705, 0.052324, 23.657980, 0.000001, 0.163488, 0.032722, 0.071246, 0.163608, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2,78.800000, 0.000005, 0.817440, 4.691863, 1106.023508, 3, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3, 2, 486.000000, 2, 0, 162, 11, 2408.197616, 5, 361, 0.043825, 0.064409, 0.047942, 13.863621, 0.000034, 0.000276, 0.000095, 0.000101, 0.000476, 6, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 72.200000, 0.000169, 0.001380, 6.996729, 716270.160260,5, 1, 5, 0, 0, 0,0, 0, 0, 0, 0, 0, 1.000000, 1.091413, 0, 0, 0, 0, 0, 0, 4, 5, 1, 20472.000000, 0, 4093, 4096, 758209.185779, 4614.693401, 61.121767, 0.248988, 1, FTPs, FileTransfer
300, 48107, 0.043825, 1.000000, 0.106479, 234.579927, 0.000002, 2.348732, 0.038452, 0.160929, 11.535749, 6, 19, 0, 3, 12, 3, 5, 53, 55, 135, 15,160.356667, 0.000572, 704.619598, 6.419987, 996.443246, 299, 170, 268, 18, 1, 2, 1, 1, 1, 1, 0, 7, 0, 0, 0, 0, 1, 0, 108, 300, 192, 9862513.000000, 0, 32745, 65535, 11, 4170.253719, 220, 189409, 0.043825, 1.000000, 0.571680, 687.176124, 0.000000, 2.197523, 0.051923, 0.187877, 11.423155, 6, 14, 0, 4, 5, 2, 3, 50, 74, 53, 15, 860.950000, 0.000000, 483.455033, 2.191578, 4582.517158,220, 45, 89, 4, 5, 1,1, 4, 1, 0, 1, 114, 1.363636, 0.253985, 0, 0, 0, 0, 1, 0, 65, 220, 155, 90533.000000, 0, 114, 28960, 16581.145826, 20589.560405, 45.077264, 0.248988, 9, FTPs, FileTransfer
3803, 292437, 0.043825, 1.000000, 0.051060, 64.086067, 0.000002, 2.453688, 0.011596, 0.049451, 44.099081, 6, 125, 156, 208, 379, 363, 486, 548, 570, 554, 414,76.896398, 0.008160, 9331.375108, 23.499648, 1554.995935, 3802, 363, 3785, 8, 2, 0, 1, 0, 0, 1, 0, 6, 0, 0, 0, 0, 1, 0, 3433, 3803, 370, 124622448.000000, 0, 32498, 65535, 11, 6631.362675, 6545, 9704407, 0.043825, 1.000000, 0.984542, 177.752682, 0.000001, 2.348399, 0.006728, 0.037508, 44.032772, 6, 58, 253, 300, 501, 489, 659, 752, 996, 959, 1578, 1482.720703, 0.006242, 15370.270957, 8.472446, 39531.126718,6545, 204, 87, 16, 4, 0,1, 0, 1, 0, 0, 6436, 0.581054, 0.030134, 0, 0, 0, 0, 1, 0, 54, 6545, 6491, 2117669.000000, 0, 114, 28960, 220390.554526, 226690.528790, 234.653416, 0.248988, 9, FTPs, FileTransfer
10, 968, 0.043825, 0.094290, 0.064276, 33.628031, 0.000067, 0.073738, 0.035334, 0.035309, 0.353340, 6, 1, 2, 0, 2, 0, 2, 0, 0, 2, 1,96.800000, 0.000670, 0.737381, 4.222668, 2741.520336, 10, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 5, 327670.000000, 0, 32762, 32768, 11, 2739.571645, 7, 2842, 0.043825, 1.000000, 0.269588, 532.721316, 0.000265, 0.073801, 0.040898, 0.033862, 0.286287, 6, 2, 0, 1, 0, 1, 1, 0, 1, 0, 1, 406.000000, 0.001854, 0.516607, 2.826994, 11989.929088,7, 5, 4, 1, 0, 0,1, 0, 0, 0, 0, 1, 1.428571, 0.340605, 0, 0, 0, 0, 0, 0, 1, 7, 6, 1281.000000, 0, 183, 183, 9927.098722, 64331385.513091, 73354.294913, 0.248988, 9, FTPs, FileTransfer
1876, 163911, 0.043825, 1.000000, 0.058016, 73.989652, 0.000003, 0.391249, 0.003896, 0.013910, 7.308003, 6, 18, 13, 211, 218, 130, 354, 346, 138, 271, 177,87.372601, 0.005367, 733.983014, 20.354198, 6281.149826, 1875, 352, 1855, 12, 1, 1, 1, 0, 1, 3, 0, 2, 0, 0, 0, 0, 1, 0, 1521, 1876, 355, 61463289.000000, 0, 31226, 65535, 2, 22428.972888, 5313, 7643887, 0.043825, 1.000000, 0.955321, 294.736416, 0.000001, 0.283139, 0.001362, 0.007241, 7.237323, 6, 14, 9, 232, 624, 846, 758, 818, 874, 874, 264, 1438.713909, 0.005067, 1504.317456, 5.109650, 198688.997467,5313, 23, 230, 15, 3, 0,1, 0, 0, 0, 0, 5064, 0.353096, 0.021443, 0, 0, 0, 0, 1, 0, 75, 5313, 5238, 2501470.000000, 0, 114, 28960, 1056176.013106, 1068390.099832, 983.716078, 0.253732, 2, FTPs, FileTransfer
32, 3264, 0.043825, 0.115538, 0.067729, 40.128825, 0.000066, 0.070081, 0.034771, 0.033792, 1.112667, 6, 3, 4, 2, 4, 3, 3, 4, 2, 4, 3,102.000000, 0.002113, 2.242592, 4.336035, 3018.428996, 32, 16, 28, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 32, 16, 1048549.000000, 0, 32761, 32768, 2, 2933.492639, 17, 5042, 0.078353, 1.000000, 0.196938, 370.267312, 0.000358, 0.081821, 0.061437, 0.017500, 1.044428, 6, 2, 2, 1, 2, 1, 1, 2, 1, 3, 2, 296.588235, 0.006084, 1.390956, 4.067332, 16948.291501,17, 16, 10, 4, 0, 1,0, 1, 0, 0, 0, 1, 1.882353, 0.647362, 0, 0, 0, 0, 0, 0, 0, 17, 17, 2363.000000, 0, 139, 139, 4827.523409, 21982.321216, 116.836410, 0.253732, 2, FTPs, FileTransfer
219, 25910, 0.043825, 1.000000, 0.078559, 125.538161, 0.000004, 0.122552, 0.004804, 0.016639, 1.052052, 6, 3, 2, 4, 2, 100, 2, 13, 53, 33, 7,118.310502, 0.000888, 26.838870, 11.996352, 7110.376882, 219, 106, 208, 7, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 106, 219, 113, 7175468.000000, 0, 32756, 32768, 5, 24628.059718, 219, 181890, 0.043825, 1.000000, 0.551493, 692.286195, 0.000001, 0.075812, 0.004472, 0.013599, 0.979359, 6, 2, 1, 2, 1, 21, 24, 50, 86, 24, 8, 830.547945, 0.000261, 16.602850, 2.175401, 61073.771413,219, 14, 51, 52, 4, 0,0, 0, 0, 0, 0, 112, 1.000000, 0.142449, 0, 0, 0, 0, 0, 0, 45, 219, 174, 158907.000000, 0, 701, 726, 185723.535939, 220767.600231, 539.897257, 0.462593, 4, FTPs, FileTransfer
2375, 207161, 0.043825, 1.000000, 0.057919, 74.103718, 0.000003, 0.292902, 0.004303, 0.013864, 10.218820, 6, 17, 15, 212, 228, 143, 187, 606, 557, 260, 150,87.225684, 0.007361, 695.642233, 20.322867, 6291.618807, 2374, 417, 2350, 16, 1, 0, 1, 1, 0, 1, 1, 4, 0, 0, 0, 0, 1, 0, 1953, 2375, 422, 77816423.000000, 0, 31283, 65535, 5, 20272.497500, 6774, 9739089, 0.043825, 1.000000, 0.954659, 292.128878, 0.000001, 0.220522, 0.001493, 0.007562, 10.112112, 6, 13, 10, 213, 620, 851, 1185, 985, 970, 1066, 861, 1437.716120, 0.006460, 1493.815533, 5.155259, 190115.640388,6774, 29, 140, 176, 5, 0,0, 0, 0, 0, 0, 6453, 0.350605, 0.021271, 0, 0, 0, 0, 1, 0, 79, 6774, 6695, 3395735.000000, 0, 114, 28960, 963111.262650, 973326.679551, 895.308864, 0.462593, 4, FTPs, FileTransfer
176, 29383, 0.043825, 1.000000, 0.110856, 213.884515, 0.000003, 0.466159, 0.015432, 0.051494, 2.715954, 6, 8, 4, 6, 3, 8, 124, 11, 0, 4, 8,166.948864, 0.000546, 82.044003, 7.041183, 3242.124703, 175, 137, 157, 12, 1, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 1, 0, 27, 176, 149, 5799844.000000, 0, 32756, 65535, 5, 10818.666035, 93, 20871, 0.043825, 1.000000, 0.149017, 371.834825, 0.000002, 0.526924, 0.028563, 0.065900, 2.656331, 6, 8, 4, 4, 4, 4, 4, 55, 0, 2, 8, 224.419355, 0.000177, 49.003944, 4.050185, 3405.432280,93, 31, 76, 3, 4, 1,0, 2, 1, 0, 0, 6, 1.892473, 1.407839, 0, 0, 0, 0, 1, 0, 56, 93, 37, 46364.000000, 0, 114, 28960, 7857.077868, 18503.258447, 99.044385, 0.462593, 4, FTPs, FileTransfer
33, 3574, 0.043825, 0.147410, 0.071914, 51.759350, 0.000054, 0.150874, 0.036886, 0.038801, 1.217229, 6, 3, 4, 4, 4, 2, 4, 2, 4, 4, 2,108.303030, 0.001786, 4.978839, 4.289080, 2791.267062, 33, 17, 29, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 17, 1081303.000000, 0, 32751, 32768, 5, 2936.177436, 18, 5360, 0.051793, 1.000000, 0.197728, 362.045099, 0.000005, 0.157573, 0.067131, 0.028134, 1.208364, 6, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 297.777778, 0.000090, 2.836314, 4.159703, 10584.128839,18, 16, 11, 2, 2, 0,1, 1, 0, 0, 0, 1, 1.833333, 0.666791, 0, 0, 0, 0, 0, 0, 1, 18, 17, 3223.000000, 0, 157, 183, 4435.749457, 6992.229810, 39.915348, 0.462593, 4, FTPs, FileTransfer
